Date,Insertion Order,Insertion Order ID,Insertion Order Status,Insertion Order Integration Code,Environment,Advertiser Currency,Impressions,Active View: Measurable Impressions,Active View: Viewable Impressions,Clicks,Total Conversions,Revenue (Adv Currency)
2017/04/14,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Mobile Web,GBP,185742,172601,98026,216,403.00,695.621518
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,93011,85102,44780,182,132.00,344.337101
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,13477,12782,5844,16,21.00,67.505896
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,18014,17349,9171,20,487.00,116.636936
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,5332,5097,2142,2,16.00,21.437506
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,69992,67846,39944,29,7.00,165.114759
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,105391,90145,48144,72,14.00,58.282052
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Mobile Web,GBP,23837,21620,11960,38,731.00,148.856606
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,186805,163836,90564,198,57.00,359.304383
2017/04/15,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,385554,366315,125892,67,74.00,931.039523
2017/04/16,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,165264,158569,70838,110,28.00,618.147538
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,17657,17082,8739,17,390.00,111.239205
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,124160,111352,63922,110,23.00,260.089612
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,100017,86629,48256,67,10.00,58.650220
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2150,2080,868,2,5.00,11.655660
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,50533,43660,25098,64,2.00,40.169147
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Desktop Web (Display RTB),GBP,22826,21909,11610,23,566.00,152.165186
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,66166,63004,29130,36,158.00,348.209674
2017/04/16,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,268440,232695,90687,147,61.00,503.174755
2017/04/17,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,952184,916457,429706,899,536.00,1618.083849
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,84912,82379,39834,74,290.00,393.249488
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,19546,18843,10179,11,493.00,128.783036
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,77132,74582,45607,31,23.00,195.286383
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,2263,2192,1027,4,6.00,12.139576
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,37240,33198,19469,46,3.00,45.159819
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,74871,72509,35476,51,207.00,388.114039
2017/04/17,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Desktop Web (Display RTB),GBP,219291,213194,95642,115,100.00,546.329078
2017/04/18,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Russia,2879171,Paused,,Desktop Web (Display RTB),GBP,1012903,988848,403230,440,54.00,389.294539
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,86044,81755,45147,60,105.00,307.992217
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,184704,180546,97410,57,28.00,357.428913
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,123773,111939,64994,123,25.00,250.917303
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,42849,41724,26098,13,6.00,37.044203
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Desktop Web (Display RTB),GBP,236117,228344,131290,125,83.00,566.641185
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,457502,443392,247505,639,800.00,2240.441621
2017/04/18,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,1024248,983524,626544,620,157.00,4557.604375
2017/04/19,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,226492,218311,114976,214,76.00,753.369983
2017/04/19,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Russia,2879171,Paused,,Desktop Web (Display RTB),GBP,1079404,1056367,433813,523,55.00,376.881165
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Mobile Web,GBP,137594,126952,73214,122,28.00,418.419785
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,20340,19853,12180,19,576.00,127.343962
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Mobile Web,GBP,113357,105763,58602,132,260.00,420.877357
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,89337,86130,54661,34,23.00,195.333534
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,95150,83493,45738,91,7.00,43.181522
2017/04/19,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Desktop Web (Display RTB),GBP,416298,403278,247194,623,850.00,2095.098810
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,87537,82165,46108,37,130.00,309.163137
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,20415,19843,12692,11,500.00,127.935529
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,21925,21307,13533,37,582.00,132.178480
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,95610,92505,54235,26,25.00,198.133419
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_New Customers,3046039,Active,,Desktop Web (Display RTB),GBP,45769,44326,25918,33,250.00,199.574737
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Desktop Web (Display RTB),GBP,37528,36655,20239,10,4.00,34.319763
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,203315,183301,94247,110,28.00,405.096439
2017/04/20,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,388105,355715,247745,666,81.00,1625.664958
2017/04/21,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,1090526,1056869,452458,1438,172.00,877.431105
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,21502,20972,12825,5,486.00,129.324395
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,91925,89307,51947,31,234.00,409.655822
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,15319,14820,8856,6,42.00,74.667928
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_New Customers,3046039,Active,,Desktop Web (Display RTB),GBP,43736,42425,25023,51,206.00,199.937638
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,77384,74592,44281,21,214.00,391.388069
2017/04/21,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,71586,68134,49132,153,1758.00,473.046321
2017/04/21,_2017_Next_International SS17_ United Arab Emirates,3291256,Paused,,Desktop Web (Display RTB),GBP,74371,70648,33419,84,3.00,324.731387
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,17447,16278,9781,2,471.00,108.240527
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,74636,72240,40210,28,204.00,353.448548
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,18212,17622,10547,1,341.00,118.004542
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Desktop Web (Display RTB),GBP,19940,19347,11469,35,426.00,121.912596
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,72949,66260,37171,55,4.00,45.061273
2017/04/22,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Desktop Web (Display RTB),GBP,186370,181043,100476,104,48.00,540.830572
2017/04/23,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,58975,56769,25087,35,12.00,148.008182
2017/04/23,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,0,0,0,0,1021.00,0.000000
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,17230,15960,9369,1,528.00,104.443851
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,79435,72582,40222,16,27.00,223.482588
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,17294,16010,9391,18,473.00,105.105502
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Desktop Web (Display RTB),GBP,1504,1454,868,2,6.00,8.429443
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,54934,52852,30520,7,195.00,291.990543
2017/04/23,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Desktop Web (Display RTB),GBP,102313,100145,72545,190,2236.00,703.347687
2017/04/24,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,226836,219140,94047,133,20.00,477.480387
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Abandon Basket Retargeting,2933546,Active,,Desktop Web (Display RTB),GBP,58093,54985,28915,102,1002.00,370.989847
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,18695,17482,9518,3,433.00,106.649963
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,91411,85898,45059,20,143.00,321.116811
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,212261,207456,123128,7,38.00,273.016923
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,17018,16048,8721,3,365.00,101.308146
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Mobile Web,GBP,52856,50109,27552,11,54.00,185.536707
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,80485,73910,40235,10,23.00,222.659826
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,8052,7859,4772,13,24.00,30.303684
2017/04/24,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Mobile Web,GBP,74107,70688,48657,129,1906.00,473.473696
2017/04/24,_2017_Next_International SS17_Saudi Arabia,3295158,Paused,,Desktop Web (Display RTB),GBP,46859,45253,19228,68,1.00,330.363853
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Desktop Web (Display RTB),GBP,24116,23531,14503,2,454.00,141.991873
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,79036,74018,40255,23,131.00,293.094161
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,12932,12184,7173,1,405.00,80.299563
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Desktop Web (Display RTB),GBP,124842,120512,73342,16,54.00,438.008140
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Desktop Web (Display RTB),GBP,54825,53798,33078,10,10.00,46.270355
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Desktop Web (Display RTB),GBP,23958,23472,14175,5,5.00,30.572151
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Existing Customers,2905960,Active,,Mobile Web,GBP,19542,18267,10410,2,567.00,119.111985
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_New Customers,2903193,Active,,Mobile Web,GBP,538195,505530,288172,736,705.00,2153.971864
2017/04/25,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Desktop Web (Display RTB),GBP,695902,674402,443874,541,235.00,2827.515396
2017/04/25,_2017_Next_International SS17_ United Arab Emirates,3291256,Paused,,Desktop Web (Display RTB),GBP,49136,47391,21892,61,7.00,324.608752
2017/04/26,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,221028,212257,116672,177,96.00,777.523026
2017/04/26,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,1266955,1220825,526265,1404,174.00,900.331777
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,14638,13739,8054,15,445.00,89.057507
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Desktop Web (Display RTB),GBP,122681,118515,71982,51,48.00,451.515364
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,139413,126482,71863,118,20.00,270.770763
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_Prospecting,3046972,Paused,,Mobile Web,GBP,87184,79366,37999,56,6.00,59.350393
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,3681,3463,1882,7,6.00,15.696248
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,77231,70465,35507,52,4.00,45.117139
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Mobile Web,GBP,123098,115471,64042,141,114.00,483.363906
2017/04/26,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Existing Customers,2903185,Active,,Desktop Web (Display RTB),GBP,198692,193712,144731,302,3633.00,1350.087610
2017/04/27,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ireland,2875681,Active,,Desktop Web (Display RTB),GBP,190248,182710,95669,148,102.00,546.270882
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,15940,15011,8138,12,388.00,93.137416
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,80799,76280,41315,104,102.00,285.330221
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Mobile Web,GBP,14276,13445,7328,15,359.00,87.974484
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_New Customers,2907726,Active,,Desktop Web (Display RTB),GBP,15872,15359,9210,12,42.00,77.274189
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Desktop Web (Display RTB),GBP,71992,69115,42342,29,51.00,281.163145
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,6812,6652,4131,8,23.00,26.257233
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Desktop Web (Display RTB),GBP,41030,39750,23347,9,23.00,74.705352
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Desktop Web (Display RTB),GBP,14225,13875,8653,2,3.00,19.851264
2017/04/27,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Mobile Web,GBP,99869,88144,50923,94,26.00,243.768375
2017/04/28,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,147505,142086,54773,85,39.00,343.101683
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,15987,14870,8491,24,336.00,100.343479
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Mobile Web,GBP,78872,73692,39055,96,97.00,294.073930
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,155803,152028,81315,57,36.00,359.540244
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Existing Customers,2906011,Active,,Desktop Web (Display RTB),GBP,21992,21023,13738,26,401.00,143.855126
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Mobile Web,GBP,83123,77719,41280,91,203.00,323.350746
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 2_New Customers,3046039,Active,,Desktop Web (Display RTB),GBP,43577,41978,25392,35,208.00,204.012076
2017/04/28,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_New Customers,3054397,Active,,Mobile Web,GBP,3001,2787,1539,9,8.00,12.842809
2017/04/05,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Israel,2875683,Active,,Desktop Web (Display RTB),GBP,578916,564095,212264,474,622.00,1662.544122
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,20121,18581,11404,22,324.00,115.581129
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Kids_Prospecting,2911413,Paused,,Mobile Web,GBP,72854,65651,34037,64,33.00,119.705741
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Existing Customers,2907980,Active,,Mobile Web,GBP,17061,15790,9542,23,458.00,99.058758
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Mobile Web,GBP,119188,111323,60551,159,258.00,414.309341
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,91237,80247,39273,54,20.00,117.875822
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 3_Prospecting,3054384,Paused,,Mobile Web,GBP,40086,35687,18217,35,7.00,29.196484
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_New Customers,2909986,Active,,Desktop Web (Display RTB),GBP,98109,93913,54721,58,299.00,460.208291
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Mens_Prospecting,2914440,Paused,,Desktop Web (Display RTB),GBP,184881,179285,99992,78,41.00,258.079944
2017/04/05,O-QSJ1_2017_Next_SS17_United Kingdom_Womens_Prospecting,2911408,Paused,,Mobile Web,GBP,90054,80794,52944,107,45.00,290.011363
2017/04/06,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Australia,2875662,Active,,Desktop Web (Display RTB),GBP,134078,128158,58782,84,29.00,363.691386
2017/04/06,O-Q2XB_(Feb 2017)_O-PT2H_(Jan 2017)_O-PT30_(23rd - 31st Dec 2016)_2017_Next_International SS17_Ukraine,2879154,Active,,Desktop Web (Display RTB),GBP,1212999,1174671,514568,1281,262.00,817.297996
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Existing Customers,2905969,Active,,Mobile Web,GBP,17595,16319,10125,31,351.00,104.560143
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Home_New Customers,2909944,Active,,Desktop Web (Display RTB),GBP,94131,90591,54493,152,244.00,433.523272
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Home_Prospecting,2911422,Paused,,Desktop Web (Display RTB),GBP,143855,139595,79552,32,20.00,186.332359
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_New Customers,2907682,Active,,Desktop Web (Display RTB),GBP,7940,7567,4602,8,37.00,30.989736
2017/04/06,O-QSJ1_2017_Next_SS17_United Kingdom_Labels_Tier 1_Prospecting,2914455,Paused,,Mobile Web,GBP,84203,73595,36742,62,26.00,117.780767
